BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/25/2024 06:36:13:388 +0800,,,,,,,0.059945972,23.10162461,794.9582882
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,
-20,20,-8,8,,,,,,
[run number],acceleration,max-patience,number-of-cars,deceleration,[step],count turtles,mean [speed] of turtles,mean [patience] of turtles,average-wait-time
2,0.005,50,40,0.02,152,40,0.056875,17.375,14.725
3,0.005,50,40,0.02,157,40,0.055875,19.9,15.1
2,0.005,50,40,0.02,153,40,0.0575,17,14.775
1,0.005,50,40,0.02,31,40,0.117736047,23.8,2.7
1,0.005,50,40,0.02,32,40,0.101611047,24.825,2.775
2,0.005,50,40,0.02,154,40,0.045625,16.55,14.85
2,0.005,50,40,0.02,155,40,0.04625,16.125,14.925
3,0.005,50,40,0.02,158,40,0.052,20.6,15.175
2,0.005,50,40,0.02,156,40,0.04825,15.775,14.95
2,0.005,50,40,0.02,157,40,0.052375,15.475,14.975
3,0.005,50,40,0.02,159,40,0.05675,20.3,15.2
1,0.005,50,40,0.02,33,40,0.09086766,24.65,2.8
2,0.005,50,40,0.02,158,40,0.0535,17.625,15.05
2,0.005,50,40,0.02,159,40,0.05625,17.3,15.1
3,0.005,50,40,0.02,160,40,0.056,22.325,15.225
2,0.005,50,40,0.02,160,40,0.058125,16.95,15.125
2,0.005,50,40,0.02,161,40,0.061125,16.6,15.175
3,0.005,50,40,0.02,161,40,0.05575,21.9,15.25
2,0.005,50,40,0.02,162,40,0.0615,16.225,15.225
3,0.005,50,40,0.02,162,40,0.057375,21.5,15.3
2,0.005,50,40,0.02,163,40,0.061625,15.925,15.25
3,0.005,50,40,0.02,163,40,0.057875,22.325,15.325
2,0.005,50,40,0.02,164,40,0.063875,15.675,15.275
3,0.005,50,40,0.02,164,40,0.057875,21.85,15.425
2,0.005,50,40,0.02,165,40,0.0595,15.275,15.3
3,0.005,50,40,0.02,165,40,0.0615,21.525,15.45
2,0.005,50,40,0.02,166,40,0.063,15.025,15.325
3,0.005,50,40,0.02,166,40,0.06475,22.525,15.475
2,0.005,50,40,0.02,167,40,0.064875,14.7,15.35
2,0.005,50,40,0.02,168,40,0.065625,15.6,15.375
3,0.005,50,40,0.02,167,40,0.066375,23.475,15.525
1,0.005,50,40,0.02,34,40,0.06367152,24.425,2.85
3,0.005,50,40,0.02,168,40,0.049875,22.95,15.6
1,0.005,50,40,0.02,35,40,0.05367152,24.225,2.95
3,0.005,50,40,0.02,169,40,0.05225,23.9,15.625
3,0.005,50,40,0.02,170,40,0.05425,23.6,15.65
3,0.005,50,40,0.02,171,40,0.055125,23.275,15.675
3,0.005,50,40,0.02,172,40,0.058875,23.05,15.7
3,0.005,50,40,0.02,173,40,0.062125,22.825,15.725
3,0.005,50,40,0.02,174,40,0.06325,23.75,15.8
2,0.005,50,40,0.02,169,40,0.065875,16.475,15.425
1,0.005,50,40,0.02,36,40,0.05404652,23.975,3
3,0.005,50,40,0.02,175,40,0.0625,23.375,15.85
3,0.005,50,40,0.02,176,40,0.059125,24.225,15.875
2,0.005,50,40,0.02,170,40,0.0685,16.175,15.5
3,0.005,50,40,0.02,177,40,0.060625,23.9,15.9
3,0.005,50,40,0.02,178,40,0.06125,23.6,15.95
2,0.005,50,40,0.02,171,40,0.069375,17.1,15.575
3,0.005,50,40,0.02,179,40,0.063625,23.3,15.975
3,0.005,50,40,0.02,180,40,0.06,22.925,16.05
1,0.005,50,40,0.02,37,40,0.05779652,23.75,3.025
3,0.005,50,40,0.02,181,40,0.06275,22.625,16.1
2,0.005,50,40,0.02,172,40,0.0715,16.875,15.6
3,0.005,50,40,0.02,182,40,0.061125,22.275,16.15
2,0.005,50,40,0.02,173,40,0.074375,17.9,15.625
2,0.005,50,40,0.02,174,40,0.073875,17.6,15.65
1,0.005,50,40,0.02,38,40,0.0455,23.525,3.075
2,0.005,50,40,0.02,175,40,0.075,19.875,15.7
2,0.005,50,40,0.02,176,40,0.0785,19.625,15.725
2,0.005,50,40,0.02,177,40,0.079625,19.4,15.8
2,0.005,50,40,0.02,178,40,0.084875,19.3,15.825
2,0.005,50,40,0.02,179,40,0.086875,20.35,15.875
2,0.005,50,40,0.02,180,40,0.0855,20.125,15.925
