BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/22/2024 01:49:03:281 +0000,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.089475335,22.15147168,781.1274244
2,0.005,50,40,0.02,18898,40,0.114875,21.025,1015.45
2,0.005,50,40,0.02,18899,40,0.119125,20.925,1015.5
3,0.005,50,40,0.02,20226,40,0.075125,21.575,1067.9
2,0.005,50,40,0.02,18900,40,0.116875,20.775,1015.55
3,0.005,50,40,0.02,20227,40,0.0745,21.275,1067.975
2,0.005,50,40,0.02,18901,40,0.110125,20.425,1015.625
3,0.005,50,40,0.02,20228,40,0.062125,21,1068.05
2,0.005,50,40,0.02,18902,40,0.10975,20.3,1015.7
3,0.005,50,40,0.02,20229,40,0.066375,20.85,1068.075
2,0.005,50,40,0.02,18903,40,0.113,20.15,1015.75
3,0.005,50,40,0.02,20230,40,0.06875,21.85,1068.125
2,0.005,50,40,0.02,18904,40,0.114125,19.925,1015.8
3,0.005,50,40,0.02,20231,40,0.071625,21.65,1068.15
2,0.005,50,40,0.02,18905,40,0.11325,19.75,1015.9
3,0.005,50,40,0.02,20232,40,0.072375,21.425,1068.2
2,0.005,50,40,0.02,18906,40,0.1155,19.525,1015.95
3,0.005,50,40,0.02,20233,40,0.074375,21.2,1068.25
3,0.005,50,40,0.02,20234,40,0.077125,20.975,1068.3
2,0.005,50,40,0.02,18907,40,0.117875,19.35,1016
3,0.005,50,40,0.02,20235,40,0.0805,20.75,1068.35
3,0.005,50,40,0.02,20236,40,0.079125,20.45,1068.375
3,0.005,50,40,0.02,20237,40,0.0825,20.275,1068.425
3,0.005,50,40,0.02,20238,40,0.082875,20,1068.475
3,0.005,50,40,0.02,20239,40,0.0845,19.75,1068.55
3,0.005,50,40,0.02,20240,40,0.085625,19.5,1068.625
3,0.005,50,40,0.02,20241,40,0.08775,19.25,1068.675
3,0.005,50,40,0.02,20242,40,0.091,19.075,1068.7
1,0.005,50,40,0.02,635,40,0.111875,24.05,37.15
3,0.005,50,40,0.02,20243,40,0.0935,18.825,1068.75
3,0.005,50,40,0.02,20244,40,0.091,19.85,1068.775
3,0.005,50,40,0.02,20245,40,0.0905,19.575,1068.825
3,0.005,50,40,0.02,20246,40,0.09125,19.325,1068.925
3,0.005,50,40,0.02,20247,40,0.096,19.175,1068.95
3,0.005,50,40,0.02,20248,40,0.0985,19,1068.975
3,0.005,50,40,0.02,20249,40,0.10225,20.075,1069
3,0.005,50,40,0.02,20250,40,0.097875,19.825,1069.075
3,0.005,50,40,0.02,20251,40,0.102,19.675,1069.125
3,0.005,50,40,0.02,20252,40,0.10325,19.475,1069.175
3,0.005,50,40,0.02,20253,40,0.10625,19.25,1069.225
3,0.005,50,40,0.02,20254,40,0.106875,18.975,1069.325
3,0.005,50,40,0.02,20255,40,0.109,18.775,1069.375
3,0.005,50,40,0.02,20256,40,0.11125,18.625,1069.425
3,0.005,50,40,0.02,20257,40,0.111375,18.375,1069.55
3,0.005,50,40,0.02,20258,40,0.114125,18.125,1069.6
3,0.005,50,40,0.02,20259,40,0.11,17.825,1069.675
3,0.005,50,40,0.02,20260,40,0.112125,17.55,1069.725
3,0.005,50,40,0.02,20261,40,0.09575,17.175,1069.825
3,0.005,50,40,0.02,20262,40,0.0965,19.375,1069.95
3,0.005,50,40,0.02,20263,40,0.09725,19.125,1070.025
3,0.005,50,40,0.02,20264,40,0.09575,18.825,1070.1
3,0.005,50,40,0.02,20265,40,0.097375,18.575,1070.175
3,0.005,50,40,0.02,20266,40,0.1015,19.55,1070.25
3,0.005,50,40,0.02,20267,40,0.094125,19.25,1070.35
3,0.005,50,40,0.02,20268,40,0.085875,19,1070.425
3,0.005,50,40,0.02,20269,40,0.086625,18.725,1070.525
1,0.005,50,40,0.02,636,40,0.11625,23.975,37.225
3,0.005,50,40,0.02,20270,40,0.091375,18.55,1070.6
3,0.005,50,40,0.02,20271,40,0.093875,19.575,1070.675
3,0.005,50,40,0.02,20272,40,0.09275,19.275,1070.775
3,0.005,50,40,0.02,20273,40,0.08925,20.15,1070.95
3,0.005,50,40,0.02,20274,40,0.09375,19.9,1071.025
3,0.005,50,40,0.02,20275,40,0.096875,19.675,1071.1
3,0.005,50,40,0.02,20276,40,0.10175,19.475,1071.2
3,0.005,50,40,0.02,20277,40,0.100125,19.2,1071.275
3,0.005,50,40,0.02,20278,40,0.0975,18.875,1071.375
3,0.005,50,40,0.02,20279,40,0.100125,18.65,1071.45
3,0.005,50,40,0.02,20280,40,0.103625,18.45,1071.5
3,0.005,50,40,0.02,20281,40,0.10625,20.7,1071.6
3,0.005,50,40,0.02,20282,40,0.10825,20.425,1071.7
3,0.005,50,40,0.02,20283,40,0.111125,20.175,1071.725
3,0.005,50,40,0.02,20284,40,0.1,19.925,1071.75
3,0.005,50,40,0.02,20285,40,0.096875,20.9,1071.775
3,0.005,50,40,0.02,20286,40,0.09975,20.7,1071.8
3,0.005,50,40,0.02,20287,40,0.102,20.475,1071.85
3,0.005,50,40,0.02,20288,40,0.093875,21.5,1071.875
3,0.005,50,40,0.02,20289,40,0.098,21.3,1071.9
3,0.005,50,40,0.02,20290,40,0.091625,22.325,1071.925
3,0.005,50,40,0.02,20291,40,0.09125,23.325,1071.95
3,0.005,50,40,0.02,20292,40,0.08925,23.05,1072
3,0.005,50,40,0.02,20293,40,0.093,24.05,1072.025
3,0.005,50,40,0.02,20294,40,0.0875,23.875,1072.05
3,0.005,50,40,0.02,20295,40,0.090625,24.875,1072.1
2,0.005,50,40,0.02,18908,40,0.116625,19.125,1016.075
3,0.005,50,40,0.02,20296,40,0.0925,25.875,1072.125
2,0.005,50,40,0.02,18909,40,0.1165,18.9,1016.15
3,0.005,50,40,0.02,20297,40,0.089375,25.575,1072.175
2,0.005,50,40,0.02,18910,40,0.1195,18.725,1016.2
2,0.005,50,40,0.02,18911,40,0.12125,21.075,1016.25
2,0.005,50,40,0.02,18912,40,0.121625,20.9,1016.3
2,0.005,50,40,0.02,18913,40,0.122125,20.65,1016.375
2,0.005,50,40,0.02,18914,40,0.11975,20.375,1016.45
2,0.005,50,40,0.02,18915,40,0.12175,20.2,1016.525
2,0.005,50,40,0.02,18916,40,0.12525,19.975,1016.625
2,0.005,50,40,0.02,18917,40,0.1225,20.925,1016.75
2,0.005,50,40,0.02,18918,40,0.126125,20.675,1016.85
2,0.005,50,40,0.02,18919,40,0.124,20.45,1016.95
1,0.005,50,40,0.02,637,40,0.119625,23.875,37.3
3,0.005,50,40,0.02,20298,40,0.091625,25.325,1072.2
3,0.005,50,40,0.02,20299,40,0.09375,25.05,1072.225
3,0.005,50,40,0.02,20300,40,0.094875,24.775,1072.25
3,0.005,50,40,0.02,20301,40,0.089875,27.025,1072.3
2,0.005,50,40,0.02,18920,40,0.126625,20.2,1017.075
3,0.005,50,40,0.02,20302,40,0.09475,26.85,1072.325
2,0.005,50,40,0.02,18921,40,0.116375,19.9,1017.2
3,0.005,50,40,0.02,20303,40,0.0865,27.7,1072.375
2,0.005,50,40,0.02,18922,40,0.12125,20.9,1017.275
3,0.005,50,40,0.02,20304,40,0.089,27.475,1072.425
2,0.005,50,40,0.02,18923,40,0.110625,20.6,1017.4
3,0.005,50,40,0.02,20305,40,0.084625,27.15,1072.45
2,0.005,50,40,0.02,18924,40,0.11,21.625,1017.475
1,0.005,50,40,0.02,638,40,0.122125,23.725,37.375
3,0.005,50,40,0.02,20306,40,0.08775,26.925,1072.475
2,0.005,50,40,0.02,18925,40,0.106625,21.325,1017.575
3,0.005,50,40,0.02,20307,40,0.092375,26.7,1072.525
2,0.005,50,40,0.02,18926,40,0.10725,21.05,1017.675
3,0.005,50,40,0.02,20308,40,0.09125,26.45,1072.6
2,0.005,50,40,0.02,18927,40,0.110875,20.825,1017.75
3,0.005,50,40,0.02,20309,40,0.090375,26.25,1072.65
3,0.005,50,40,0.02,20310,40,0.084,26.025,1072.675
2,0.005,50,40,0.02,18928,40,0.11175,23.05,1017.875
3,0.005,50,40,0.02,20311,40,0.086375,25.8,1072.7
2,0.005,50,40,0.02,18929,40,0.113625,22.775,1017.975
3,0.005,50,40,0.02,20312,40,0.08825,25.6,1072.725
2,0.005,50,40,0.02,18930,40,0.11775,22.5,1018.05
3,0.005,50,40,0.02,20313,40,0.08025,25.4,1072.75
2,0.005,50,40,0.02,18931,40,0.11975,23.425,1018.1
2,0.005,50,40,0.02,18932,40,0.1215,23.075,1018.15
3,0.005,50,40,0.02,20314,40,0.068625,25.125,1072.775
3,0.005,50,40,0.02,20315,40,0.069375,24.9,1072.8
2,0.005,50,40,0.02,18933,40,0.123625,22.75,1018.2
3,0.005,50,40,0.02,20316,40,0.073875,24.725,1072.825
2,0.005,50,40,0.02,18934,40,0.1155,23.675,1018.25
2,0.005,50,40,0.02,18935,40,0.1155,23.35,1018.3
3,0.005,50,40,0.02,20317,40,0.077125,24.525,1072.85
2,0.005,50,40,0.02,18936,40,0.117625,23,1018.35
3,0.005,50,40,0.02,20318,40,0.079875,24.325,1072.875
2,0.005,50,40,0.02,18937,40,0.12025,22.65,1018.375
3,0.005,50,40,0.02,20319,40,0.07925,24.125,1072.9
3,0.005,50,40,0.02,20320,40,0.082125,23.925,1072.925
2,0.005,50,40,0.02,18938,40,0.112125,23.6,1018.45
2,0.005,50,40,0.02,18939,40,0.1105,23.275,1018.475
3,0.005,50,40,0.02,20321,40,0.0815,23.65,1072.975
3,0.005,50,40,0.02,20322,40,0.08225,23.4,1073.025
2,0.005,50,40,0.02,18940,40,0.097875,22.925,1018.55
2,0.005,50,40,0.02,18941,40,0.101125,22.625,1018.575
2,0.005,50,40,0.02,18942,40,0.088125,23.525,1018.65
2,0.005,50,40,0.02,18943,40,0.087375,23.2,1018.7
2,0.005,50,40,0.02,18944,40,0.078875,22.85,1018.75
2,0.005,50,40,0.02,18945,40,0.079125,22.525,1018.775
2,0.005,50,40,0.02,18946,40,0.0685,22.2,1018.85
2,0.005,50,40,0.02,18947,40,0.0675,21.9,1018.925
2,0.005,50,40,0.02,18948,40,0.07025,21.65,1018.975
2,0.005,50,40,0.02,18949,40,0.073375,21.35,1019.025
1,0.005,50,40,0.02,639,40,0.121375,23.55,37.45
2,0.005,50,40,0.02,18950,40,0.07225,22.225,1019.1
2,0.005,50,40,0.02,18951,40,0.06625,21.85,1019.15
2,0.005,50,40,0.02,18952,40,0.069125,21.575,1019.175
2,0.005,50,40,0.02,18953,40,0.06125,21.275,1019.225
2,0.005,50,40,0.02,18954,40,0.060375,20.975,1019.3
2,0.005,50,40,0.02,18955,40,0.05925,20.725,1019.325
2,0.005,50,40,0.02,18956,40,0.058875,20.5,1019.35
2,0.005,50,40,0.02,18957,40,0.05925,20.275,1019.4
2,0.005,50,40,0.02,18958,40,0.0585,20,1019.45
2,0.005,50,40,0.02,18959,40,0.054625,19.725,1019.5
2,0.005,50,40,0.02,18960,40,0.05525,19.425,1019.55
2,0.005,50,40,0.02,18961,40,0.051875,19.1,1019.625
2,0.005,50,40,0.02,18962,40,0.04925,18.775,1019.675
2,0.005,50,40,0.02,18963,40,0.046625,19.725,1019.725
2,0.005,50,40,0.02,18964,40,0.044125,19.375,1019.8
2,0.005,50,40,0.02,18965,40,0.04425,19.075,1019.85
2,0.005,50,40,0.02,18966,40,0.0475,18.825,1019.875
2,0.005,50,40,0.02,18967,40,0.047,18.525,1019.9
2,0.005,50,40,0.02,18968,40,0.049125,18.225,1019.95
2,0.005,50,40,0.02,18969,40,0.051375,18.025,1019.975
2,0.005,50,40,0.02,18970,40,0.052125,17.75,1020
2,0.005,50,40,0.02,18971,40,0.055,17.55,1020.025
2,0.005,50,40,0.02,18972,40,0.05675,17.3,1020.075
2,0.005,50,40,0.02,18973,40,0.058,17.075,1020.1
2,0.005,50,40,0.02,18974,40,0.0575,18.125,1020.125
2,0.005,50,40,0.02,18975,40,0.059125,17.925,1020.175
2,0.005,50,40,0.02,18976,40,0.062375,17.7,1020.2
2,0.005,50,40,0.02,18977,40,0.06175,17.45,1020.225
2,0.005,50,40,0.02,18978,40,0.060125,17.125,1020.275
2,0.005,50,40,0.02,18979,40,0.05925,16.85,1020.35
2,0.005,50,40,0.02,18980,40,0.06325,17.9,1020.425
2,0.005,50,40,0.02,18981,40,0.06125,17.65,1020.475
2,0.005,50,40,0.02,18982,40,0.063625,17.45,1020.5
2,0.005,50,40,0.02,18983,40,0.061625,17.175,1020.575
2,0.005,50,40,0.02,18984,40,0.0645,16.95,1020.6
2,0.005,50,40,0.02,18985,40,0.067125,16.775,1020.625
2,0.005,50,40,0.02,18986,40,0.066375,16.425,1020.675
2,0.005,50,40,0.02,18987,40,0.060375,16.075,1020.8
2,0.005,50,40,0.02,18988,40,0.061,18.25,1020.9
2,0.005,50,40,0.02,18989,40,0.064125,18,1020.975
2,0.005,50,40,0.02,18990,40,0.063125,17.75,1021.125
2,0.005,50,40,0.02,18991,40,0.067,17.5,1021.175
2,0.005,50,40,0.02,18992,40,0.066125,17.225,1021.225
2,0.005,50,40,0.02,18993,40,0.069125,17.075,1021.275
2,0.005,50,40,0.02,18994,40,0.068125,16.85,1021.35
2,0.005,50,40,0.02,18995,40,0.066125,16.55,1021.4
2,0.005,50,40,0.02,18996,40,0.06625,17.575,1021.5
2,0.005,50,40,0.02,18997,40,0.070125,17.425,1021.55
2,0.005,50,40,0.02,18998,40,0.069125,17.075,1021.65
2,0.005,50,40,0.02,18999,40,0.067875,16.725,1021.8
2,0.005,50,40,0.02,19000,40,0.06575,17.675,1021.9
2,0.005,50,40,0.02,19001,40,0.0695,17.425,1021.975
2,0.005,50,40,0.02,19002,40,0.069625,19.575,1022.1
2,0.005,50,40,0.02,19003,40,0.069375,19.15,1022.2
2,0.005,50,40,0.02,19004,40,0.068375,20.025,1022.325
2,0.005,50,40,0.02,19005,40,0.067625,19.65,1022.45
2,0.005,50,40,0.02,19006,40,0.069625,19.375,1022.55
2,0.005,50,40,0.02,19007,40,0.072375,19.075,1022.65
2,0.005,50,40,0.02,19008,40,0.075125,20.05,1022.75
2,0.005,50,40,0.02,19009,40,0.062125,19.65,1022.85
1,0.005,50,40,0.02,640,40,0.119625,24.65,37.55
2,0.005,50,40,0.02,19010,40,0.063875,20.625,1022.975
2,0.005,50,40,0.02,19011,40,0.06275,22.7,1023.125
2,0.005,50,40,0.02,19012,40,0.0625,22.35,1023.25
2,0.005,50,40,0.02,19013,40,0.064375,21.975,1023.4
2,0.005,50,40,0.02,19014,40,0.0655,21.525,1023.525
2,0.005,50,40,0.02,19015,40,0.06525,23.55,1023.625
2,0.005,50,40,0.02,19016,40,0.06775,23.15,1023.725
2,0.005,50,40,0.02,19017,40,0.068,22.675,1023.875
2,0.005,50,40,0.02,19018,40,0.069375,23.55,1023.95
2,0.005,50,40,0.02,19019,40,0.067625,23.075,1024.05
2,0.005,50,40,0.02,19020,40,0.071,22.675,1024.15
2,0.005,50,40,0.02,19021,40,0.07125,22.275,1024.225
2,0.005,50,40,0.02,19022,40,0.062125,21.875,1024.3
3,0.005,50,40,0.02,20323,40,0.080875,23.1,1073.05
2,0.005,50,40,0.02,19023,40,0.06125,21.425,1024.325
3,0.005,50,40,0.02,20324,40,0.082875,22.825,1073.125
2,0.005,50,40,0.02,19024,40,0.061,22.1,1024.4
3,0.005,50,40,0.02,20325,40,0.0865,22.675,1073.15
2,0.005,50,40,0.02,19025,40,0.06075,21.625,1024.45
3,0.005,50,40,0.02,20326,40,0.088875,22.475,1073.175
2,0.005,50,40,0.02,19026,40,0.062875,21.1,1024.5
3,0.005,50,40,0.02,20327,40,0.08425,22.2,1073.225
2,0.005,50,40,0.02,19027,40,0.0615,20.575,1024.575
3,0.005,50,40,0.02,20328,40,0.08625,23.25,1073.25
2,0.005,50,40,0.02,19028,40,0.064375,20.05,1024.6
3,0.005,50,40,0.02,20329,40,0.089,23.025,1073.3
2,0.005,50,40,0.02,19029,40,0.066875,19.525,1024.65
3,0.005,50,40,0.02,20330,40,0.09175,24.075,1073.325
2,0.005,50,40,0.02,19030,40,0.068625,20.225,1024.725
3,0.005,50,40,0.02,20331,40,0.09225,23.85,1073.35
2,0.005,50,40,0.02,19031,40,0.067,19.725,1024.8
3,0.005,50,40,0.02,20332,40,0.09325,24.8,1073.4
2,0.005,50,40,0.02,19032,40,0.069125,20.525,1024.825
3,0.005,50,40,0.02,20333,40,0.096375,24.65,1073.45
3,0.005,50,40,0.02,20334,40,0.095,24.4,1073.475
2,0.005,50,40,0.02,19033,40,0.06825,20,1024.875
3,0.005,50,40,0.02,20335,40,0.0935,24.125,1073.525
2,0.005,50,40,0.02,19034,40,0.07175,19.55,1024.925
3,0.005,50,40,0.02,20336,40,0.095375,23.8,1073.575
2,0.005,50,40,0.02,19035,40,0.07225,19.05,1024.975
3,0.005,50,40,0.02,20337,40,0.096,23.5,1073.65
2,0.005,50,40,0.02,19036,40,0.074125,18.575,1025
3,0.005,50,40,0.02,20338,40,0.101,23.3,1073.7
2,0.005,50,40,0.02,19037,40,0.07575,18.125,1025.025
2,0.005,50,40,0.02,19038,40,0.078,17.7,1025.1
3,0.005,50,40,0.02,20339,40,0.09675,24.225,1073.775
3,0.005,50,40,0.02,20340,40,0.09625,23.95,1073.825
3,0.005,50,40,0.02,20341,40,0.09625,23.65,1073.925
3,0.005,50,40,0.02,20342,40,0.086875,23.275,1074
3,0.005,50,40,0.02,20343,40,0.08275,22.9,1074.1
3,0.005,50,40,0.02,20344,40,0.08225,22.6,1074.175
3,0.005,50,40,0.02,20345,40,0.085125,23.575,1074.25
3,0.005,50,40,0.02,20346,40,0.086625,23.275,1074.325
3,0.005,50,40,0.02,20347,40,0.086625,22.9,1074.4
3,0.005,50,40,0.02,20348,40,0.088125,22.625,1074.525
3,0.005,50,40,0.02,20349,40,0.08725,22.375,1074.6
3,0.005,50,40,0.02,20350,40,0.08925,22.075,1074.7
3,0.005,50,40,0.02,20351,40,0.088875,21.75,1074.775
3,0.005,50,40,0.02,20352,40,0.09025,21.45,1074.825
3,0.005,50,40,0.02,20353,40,0.089375,22.475,1074.875
3,0.005,50,40,0.02,20354,40,0.091375,22.175,1074.95
3,0.005,50,40,0.02,20355,40,0.089375,21.825,1075.05
3,0.005,50,40,0.02,20356,40,0.091375,21.5,1075.125
3,0.005,50,40,0.02,20357,40,0.091875,21.1,1075.225
3,0.005,50,40,0.02,20358,40,0.093125,20.8,1075.3
3,0.005,50,40,0.02,20359,40,0.092625,21.725,1075.5
3,0.005,50,40,0.02,20360,40,0.09825,21.525,1075.575
3,0.005,50,40,0.02,20361,40,0.098125,21.175,1075.675
3,0.005,50,40,0.02,20362,40,0.102875,20.925,1075.775
3,0.005,50,40,0.02,20363,40,0.099375,21.9,1075.9
3,0.005,50,40,0.02,20364,40,0.09125,21.625,1076
3,0.005,50,40,0.02,20365,40,0.093,21.325,1076.1
1,0.005,50,40,0.02,641,40,0.12475,24.55,37.65
3,0.005,50,40,0.02,20366,40,0.09575,21.075,1076.2
3,0.005,50,40,0.02,20367,40,0.09675,20.8,1076.3
3,0.005,50,40,0.02,20368,40,0.0975,20.5,1076.375
3,0.005,50,40,0.02,20369,40,0.100875,20.225,1076.5
3,0.005,50,40,0.02,20370,40,0.104625,20,1076.575
3,0.005,50,40,0.02,20371,40,0.100875,19.675,1076.65
3,0.005,50,40,0.02,20372,40,0.093875,19.4,1076.675
3,0.005,50,40,0.02,20373,40,0.097,20.425,1076.75
3,0.005,50,40,0.02,20374,40,0.097875,20.125,1076.775
3,0.005,50,40,0.02,20375,40,0.096125,19.85,1076.825
3,0.005,50,40,0.02,20376,40,0.08725,19.65,1076.85
3,0.005,50,40,0.02,20377,40,0.09,19.475,1076.875
3,0.005,50,40,0.02,20378,40,0.09375,19.25,1076.9
3,0.005,50,40,0.02,20379,40,0.096625,19.025,1076.925
3,0.005,50,40,0.02,20380,40,0.098875,18.825,1076.95
3,0.005,50,40,0.02,20381,40,0.10175,18.575,1076.975
3,0.005,50,40,0.02,20382,40,0.091,18.25,1077
3,0.005,50,40,0.02,20383,40,0.093375,19.25,1077.025
3,0.005,50,40,0.02,20384,40,0.08525,21.425,1077.075
3,0.005,50,40,0.02,20385,40,0.085,21.125,1077.125
3,0.005,50,40,0.02,20386,40,0.08525,22.125,1077.175
3,0.005,50,40,0.02,20387,40,0.087875,21.95,1077.2
3,0.005,50,40,0.02,20388,40,0.09175,21.75,1077.225
1,0.005,50,40,0.02,642,40,0.127,24.425,37.75
3,0.005,50,40,0.02,20389,40,0.0935,22.75,1077.25
3,0.005,50,40,0.02,20390,40,0.0945,22.525,1077.275
3,0.005,50,40,0.02,20391,40,0.09175,22.275,1077.3
2,0.005,50,40,0.02,19039,40,0.082625,17.375,1025.15
3,0.005,50,40,0.02,20392,40,0.095,22.025,1077.35
3,0.005,50,40,0.02,20393,40,0.083375,21.725,1077.375
2,0.005,50,40,0.02,19040,40,0.08275,18.3,1025.2
3,0.005,50,40,0.02,20394,40,0.074125,21.5,1077.4
2,0.005,50,40,0.02,19041,40,0.07075,19.1,1025.275
3,0.005,50,40,0.02,20395,40,0.075125,21.35,1077.45
2,0.005,50,40,0.02,19042,40,0.073125,18.75,1025.325
3,0.005,50,40,0.02,20396,40,0.077,21.225,1077.475
2,0.005,50,40,0.02,19043,40,0.0735,18.375,1025.375
3,0.005,50,40,0.02,20397,40,0.079,21.15,1077.5
2,0.005,50,40,0.02,19044,40,0.076625,18.05,1025.4
3,0.005,50,40,0.02,20398,40,0.067125,22.225,1077.525
2,0.005,50,40,0.02,19045,40,0.071625,17.6,1025.45
3,0.005,50,40,0.02,20399,40,0.067375,22.075,1077.575
2,0.005,50,40,0.02,19046,40,0.07075,18.475,1025.525
3,0.005,50,40,0.02,20400,40,0.069125,21.925,1077.6
2,0.005,50,40,0.02,19047,40,0.071875,19.4,1025.55
3,0.005,50,40,0.02,20401,40,0.069375,21.725,1077.625
2,0.005,50,40,0.02,19048,40,0.070875,19.05,1025.6
3,0.005,50,40,0.02,20402,40,0.06775,21.5,1077.65
2,0.005,50,40,0.02,19049,40,0.073,18.775,1025.625
3,0.005,50,40,0.02,20403,40,0.069375,21.325,1077.675
2,0.005,50,40,0.02,19050,40,0.06375,18.5,1025.675
3,0.005,50,40,0.02,20404,40,0.071875,21.175,1077.7
2,0.005,50,40,0.02,19051,40,0.066375,18.3,1025.7
3,0.005,50,40,0.02,20405,40,0.072375,21.025,1077.725
2,0.005,50,40,0.02,19052,40,0.0695,18.075,1025.725
3,0.005,50,40,0.02,20406,40,0.075125,20.85,1077.75
2,0.005,50,40,0.02,19053,40,0.059,17.825,1025.775
3,0.005,50,40,0.02,20407,40,0.07875,20.7,1077.775
2,0.005,50,40,0.02,19054,40,0.05625,17.55,1025.85
3,0.005,50,40,0.02,20408,40,0.0825,20.6,1077.8
2,0.005,50,40,0.02,19055,40,0.05375,17.225,1025.925
3,0.005,50,40,0.02,20409,40,0.08625,20.525,1077.825
2,0.005,50,40,0.02,19056,40,0.05675,17.05,1025.95
3,0.005,50,40,0.02,20410,40,0.087375,20.4,1077.85
2,0.005,50,40,0.02,19057,40,0.057,16.775,1026
3,0.005,50,40,0.02,20411,40,0.0905,20.275,1077.875
3,0.005,50,40,0.02,20412,40,0.089,21.325,1077.9
2,0.005,50,40,0.02,19058,40,0.06075,17.8,1026.05
3,0.005,50,40,0.02,20413,40,0.09025,22.4,1077.925
2,0.005,50,40,0.02,19059,40,0.05025,17.475,1026.125
3,0.005,50,40,0.02,20414,40,0.090375,23.45,1077.95
2,0.005,50,40,0.02,19060,40,0.05325,17.2,1026.175
3,0.005,50,40,0.02,20415,40,0.093,23.275,1077.975
3,0.005,50,40,0.02,20416,40,0.093875,23.1,1078
2,0.005,50,40,0.02,19061,40,0.05325,16.95,1026.2
3,0.005,50,40,0.02,20417,40,0.097125,22.975,1078.025
2,0.005,50,40,0.02,19062,40,0.055125,19.15,1026.275
3,0.005,50,40,0.02,20418,40,0.09875,24.125,1078.05
2,0.005,50,40,0.02,19063,40,0.05875,18.9,1026.3
3,0.005,50,40,0.02,20419,40,0.100375,24.025,1078.075
2,0.005,50,40,0.02,19064,40,0.056375,18.55,1026.35
3,0.005,50,40,0.02,20420,40,0.10425,23.925,1078.1
2,0.005,50,40,0.02,19065,40,0.0565,18.275,1026.375
3,0.005,50,40,0.02,20421,40,0.104875,23.825,1078.125
2,0.005,50,40,0.02,19066,40,0.05875,18,1026.4
3,0.005,50,40,0.02,20422,40,0.10275,23.675,1078.15
2,0.005,50,40,0.02,19067,40,0.058125,17.65,1026.475
3,0.005,50,40,0.02,20423,40,0.105875,23.55,1078.175
2,0.005,50,40,0.02,19068,40,0.062,17.425,1026.5
3,0.005,50,40,0.02,20424,40,0.1075,23.4,1078.2
2,0.005,50,40,0.02,19069,40,0.060625,17.075,1026.575
2,0.005,50,40,0.02,19070,40,0.059875,19.3,1026.625
3,0.005,50,40,0.02,20425,40,0.110375,23.275,1078.225
2,0.005,50,40,0.02,19071,40,0.060875,18.975,1026.65
3,0.005,50,40,0.02,20426,40,0.110875,23.175,1078.25
2,0.005,50,40,0.02,19072,40,0.0615,18.65,1026.675
3,0.005,50,40,0.02,20427,40,0.11525,24.375,1078.275
3,0.005,50,40,0.02,20428,40,0.118125,24.3,1078.3
2,0.005,50,40,0.02,19073,40,0.062375,18.325,1026.725
2,0.005,50,40,0.02,19074,40,0.061625,18,1026.775
3,0.005,50,40,0.02,20429,40,0.12025,24.225,1078.325
3,0.005,50,40,0.02,20430,40,0.11425,25.375,1078.4
2,0.005,50,40,0.02,19075,40,0.064875,20.3,1026.8
3,0.005,50,40,0.02,20431,40,0.116875,25.3,1078.475
2,0.005,50,40,0.02,19076,40,0.06725,20.05,1026.875
3,0.005,50,40,0.02,20432,40,0.119,25.225,1078.55
2,0.005,50,40,0.02,19077,40,0.067625,19.85,1026.925
3,0.005,50,40,0.02,20433,40,0.113375,25.05,1078.625
2,0.005,50,40,0.02,19078,40,0.072375,20.9,1026.975
3,0.005,50,40,0.02,20434,40,0.115625,24.875,1078.725
2,0.005,50,40,0.02,19079,40,0.0725,20.675,1027.025
3,0.005,50,40,0.02,20435,40,0.111625,24.675,1078.825
1,0.005,50,40,0.02,643,40,0.130875,24.275,37.85
3,0.005,50,40,0.02,20436,40,0.110125,24.55,1078.9
2,0.005,50,40,0.02,19080,40,0.072,20.45,1027.1
3,0.005,50,40,0.02,20437,40,0.112875,24.425,1078.975
2,0.005,50,40,0.02,19081,40,0.072375,20.225,1027.125
3,0.005,50,40,0.02,20438,40,0.11325,24.2,1079.075
2,0.005,50,40,0.02,19082,40,0.078375,20.1,1027.15
3,0.005,50,40,0.02,20439,40,0.110375,24.025,1079.15
2,0.005,50,40,0.02,19083,40,0.080375,19.875,1027.175
3,0.005,50,40,0.02,20440,40,0.112125,23.85,1079.25
3,0.005,50,40,0.02,20441,40,0.10525,23.575,1079.375
2,0.005,50,40,0.02,19084,40,0.081125,19.625,1027.2
3,0.005,50,40,0.02,20442,40,0.095875,23.375,1079.475
2,0.005,50,40,0.02,19085,40,0.07975,19.3,1027.25
3,0.005,50,40,0.02,20443,40,0.0995,23.225,1079.575
2,0.005,50,40,0.02,19086,40,0.077625,18.975,1027.275
3,0.005,50,40,0.02,20444,40,0.08975,24.275,1079.7
2,0.005,50,40,0.02,19087,40,0.076,19.925,1027.375
3,0.005,50,40,0.02,20445,40,0.087375,24.05,1079.85
2,0.005,50,40,0.02,19088,40,0.07875,19.6,1027.425
3,0.005,50,40,0.02,20446,40,0.083625,23.85,1079.975
2,0.005,50,40,0.02,19089,40,0.08025,19.275,1027.475
