BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/25/2024 04:46:40:149 +0800,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.035224419,23.76629099,560.458621
-20,20,-8,8,,,,,,
[run number],acceleration,max-patience,number-of-cars,deceleration,[step],count turtles,mean [speed] of turtles,mean [patience] of turtles,average-wait-time
3,0.005,50,60,0.02,15876,60,0.032083333,26.48333333,613.55
3,0.005,50,60,0.02,15877,60,0.030666667,26.01666667,613.6
3,0.005,50,60,0.02,15878,60,0.0325,25.58333333,613.6333333
3,0.005,50,60,0.02,15879,60,0.034583333,25.18333333,613.6666667
3,0.005,50,60,0.02,15880,60,0.036416667,24.81666667,613.6833333
3,0.005,50,60,0.02,15881,60,0.037416667,24.45,613.7
3,0.005,50,60,0.02,15882,60,0.036,24.83333333,613.75
3,0.005,50,60,0.02,15883,60,0.036166667,24.46666667,613.8
3,0.005,50,60,0.02,15884,60,0.03825,24.91666667,613.8333333
3,0.005,50,60,0.02,15885,60,0.039,25.35,613.9
3,0.005,50,60,0.02,15886,60,0.038583333,24.88333333,613.9333333
3,0.005,50,60,0.02,15887,60,0.035916667,26.05,613.9666667
3,0.005,50,60,0.02,15888,60,0.033,26.43333333,613.9833333
3,0.005,50,60,0.02,15889,60,0.035916667,26.06666667,614
3,0.005,50,60,0.02,15890,60,0.036,25.73333333,614.0166667
3,0.005,50,60,0.02,15891,60,0.034083333,25.26666667,614.0333333
3,0.005,50,60,0.02,15892,60,0.032916667,24.8,614.0666667
3,0.005,50,60,0.02,15893,60,0.0335,24.43333333,614.0833333
3,0.005,50,60,0.02,15894,60,0.035166667,24.05,614.1166667
3,0.005,50,60,0.02,15895,60,0.034583333,24.51666667,614.1333333
3,0.005,50,60,0.02,15896,60,0.036166667,24.13333333,614.15
3,0.005,50,60,0.02,15897,60,0.035583333,24.55,614.1666667
3,0.005,50,60,0.02,15898,60,0.032083333,24.08333333,614.1833333
3,0.005,50,60,0.02,15899,60,0.03225,23.65,614.2
3,0.005,50,60,0.02,15900,60,0.03275,24.15,614.2166667
3,0.005,50,60,0.02,15901,60,0.035,23.76666667,614.2333333
3,0.005,50,60,0.02,15902,60,0.0345,25,614.25
3,0.005,50,60,0.02,15903,60,0.035833333,24.61666667,614.2666667
3,0.005,50,60,0.02,15904,60,0.036583333,24.23333333,614.2833333
3,0.005,50,60,0.02,15905,60,0.03525,23.85,614.3
3,0.005,50,60,0.02,15906,60,0.03525,23.41666667,614.3333333
3,0.005,50,60,0.02,15907,60,0.032583333,22.95,614.3833333
3,0.005,50,60,0.02,15908,60,0.032916667,22.46666667,614.4
1,0.005,50,60,0.02,593,60,0.032916667,25.1,46.31666667
3,0.005,50,60,0.02,15909,60,0.030833333,22.81666667,614.4333333
3,0.005,50,60,0.02,15910,60,0.028916667,22.43333333,614.45
3,0.005,50,60,0.02,15911,60,0.03025,22.06666667,614.5
3,0.005,50,60,0.02,15912,60,0.031583333,22.51666667,614.5166667
3,0.005,50,60,0.02,15913,60,0.031166667,22.08333333,614.5333333
3,0.005,50,60,0.02,15914,60,0.0325,21.68333333,614.5666667
3,0.005,50,60,0.02,15915,60,0.031916667,22.08333333,614.6166667
3,0.005,50,60,0.02,15916,60,0.032916667,22.48333333,614.65
2,0.005,50,60,0.02,15640,60,0.036333333,25.16666667,619.4666667
3,0.005,50,60,0.02,15917,60,0.033416667,22.08333333,614.7166667
2,0.005,50,60,0.02,15641,60,0.037,25.58333333,619.4833333
3,0.005,50,60,0.02,15918,60,0.033833333,21.61666667,614.7666667
2,0.005,50,60,0.02,15642,60,0.040833333,26.15,619.5
3,0.005,50,60,0.02,15919,60,0.034416667,22,614.8
2,0.005,50,60,0.02,15643,60,0.041916667,25.76666667,619.5166667
3,0.005,50,60,0.02,15920,60,0.03275,24.03333333,614.85
2,0.005,50,60,0.02,15644,60,0.0415,25.33333333,619.5333333
3,0.005,50,60,0.02,15921,60,0.029416667,25.28333333,614.9
2,0.005,50,60,0.02,15645,60,0.0425,25.85,619.55
3,0.005,50,60,0.02,15922,60,0.029833333,25.65,614.95
2,0.005,50,60,0.02,15646,60,0.04375,27.11666667,619.5666667
3,0.005,50,60,0.02,15923,60,0.032,25.3,614.9833333
2,0.005,50,60,0.02,15647,60,0.0435,26.7,619.5833333
3,0.005,50,60,0.02,15924,60,0.032333333,24.83333333,615.0333333
2,0.005,50,60,0.02,15648,60,0.042416667,26.26666667,619.6
2,0.005,50,60,0.02,15649,60,0.041166667,25.8,619.65
3,0.005,50,60,0.02,15925,60,0.027666667,24.36666667,615.0833333
3,0.005,50,60,0.02,15926,60,0.027583333,23.95,615.1333333
2,0.005,50,60,0.02,15650,60,0.03875,26.11666667,619.6833333
2,0.005,50,60,0.02,15651,60,0.037916667,25.68333333,619.7166667
3,0.005,50,60,0.02,15927,60,0.028916667,23.56666667,615.1666667
3,0.005,50,60,0.02,15928,60,0.02925,25.63333333,615.2166667
2,0.005,50,60,0.02,15652,60,0.037916667,26.1,619.7333333
2,0.005,50,60,0.02,15653,60,0.038333333,25.7,619.7666667
2,0.005,50,60,0.02,15654,60,0.04075,25.33333333,619.7833333
2,0.005,50,60,0.02,15655,60,0.042833333,26.71666667,619.8
2,0.005,50,60,0.02,15656,60,0.042666667,26.38333333,619.8166667
2,0.005,50,60,0.02,15657,60,0.043416667,26.03333333,619.8333333
2,0.005,50,60,0.02,15658,60,0.044916667,25.71666667,619.85
2,0.005,50,60,0.02,15659,60,0.04525,25.36666667,619.8666667
2,0.005,50,60,0.02,15660,60,0.044,26.68333333,619.8833333
2,0.005,50,60,0.02,15661,60,0.042916667,26.3,619.9
2,0.005,50,60,0.02,15662,60,0.041833333,25.9,619.9166667
2,0.005,50,60,0.02,15663,60,0.042833333,27.18333333,619.9333333
2,0.005,50,60,0.02,15664,60,0.041666667,26.81666667,619.9666667
2,0.005,50,60,0.02,15665,60,0.043,27.31666667,619.9833333
2,0.005,50,60,0.02,15666,60,0.0415,26.88333333,620
2,0.005,50,60,0.02,15667,60,0.040666667,26.48333333,620.0166667
2,0.005,50,60,0.02,15668,60,0.041333333,26.13333333,620.05
2,0.005,50,60,0.02,15669,60,0.0415,25.76666667,620.0666667
2,0.005,50,60,0.02,15670,60,0.035416667,26.13333333,620.1166667
2,0.005,50,60,0.02,15671,60,0.03775,25.73333333,620.1333333
2,0.005,50,60,0.02,15672,60,0.037833333,26.11666667,620.15
2,0.005,50,60,0.02,15673,60,0.03225,25.66666667,620.1833333
2,0.005,50,60,0.02,15674,60,0.029166667,25.26666667,620.2
2,0.005,50,60,0.02,15675,60,0.03,24.83333333,620.2333333
2,0.005,50,60,0.02,15676,60,0.029416667,26.08333333,620.25
2,0.005,50,60,0.02,15677,60,0.030416667,26.5,620.2666667
2,0.005,50,60,0.02,15678,60,0.028416667,26.08333333,620.2833333
2,0.005,50,60,0.02,15679,60,0.03,26.56666667,620.3
2,0.005,50,60,0.02,15680,60,0.032,26.26666667,620.3166667
2,0.005,50,60,0.02,15681,60,0.032083333,26.7,620.3333333
2,0.005,50,60,0.02,15682,60,0.031,27.11666667,620.35
2,0.005,50,60,0.02,15683,60,0.032666667,26.75,620.3666667
2,0.005,50,60,0.02,15684,60,0.031333333,27.15,620.3833333
2,0.005,50,60,0.02,15685,60,0.03025,26.73333333,620.4
2,0.005,50,60,0.02,15686,60,0.032333333,26.41666667,620.4166667
2,0.005,50,60,0.02,15687,60,0.034083333,26.11666667,620.4333333
2,0.005,50,60,0.02,15688,60,0.033916667,25.75,620.4666667
2,0.005,50,60,0.02,15689,60,0.03075,25.26666667,620.5
1,0.005,50,60,0.02,594,60,0.034,24.66666667,46.33333333
2,0.005,50,60,0.02,15690,60,0.029666667,24.83333333,620.5333333
2,0.005,50,60,0.02,15691,60,0.029083333,24.36666667,620.55
2,0.005,50,60,0.02,15692,60,0.030083333,23.95,620.5666667
2,0.005,50,60,0.02,15693,60,0.030916667,23.55,620.5833333
2,0.005,50,60,0.02,15694,60,0.030916667,23.98333333,620.6
2,0.005,50,60,0.02,15695,60,0.031666667,23.61666667,620.6166667
2,0.005,50,60,0.02,15696,60,0.03275,24.08333333,620.6333333
2,0.005,50,60,0.02,15697,60,0.033416667,24.5,620.6666667
2,0.005,50,60,0.02,15698,60,0.034083333,24.13333333,620.6833333
2,0.005,50,60,0.02,15699,60,0.030583333,24.56666667,620.7
2,0.005,50,60,0.02,15700,60,0.031333333,25.05,620.7166667
2,0.005,50,60,0.02,15701,60,0.033,24.68333333,620.7333333
2,0.005,50,60,0.02,15702,60,0.0325,24.31666667,620.75
2,0.005,50,60,0.02,15703,60,0.032666667,23.96666667,620.7666667
2,0.005,50,60,0.02,15704,60,0.032833333,24.36666667,620.8
2,0.005,50,60,0.02,15705,60,0.030666667,24.75,620.8333333
2,0.005,50,60,0.02,15706,60,0.030833333,24.31666667,620.85
2,0.005,50,60,0.02,15707,60,0.030666667,23.9,620.8833333
2,0.005,50,60,0.02,15708,60,0.029583333,24.31666667,620.9
2,0.005,50,60,0.02,15709,60,0.029833333,23.9,620.9166667
2,0.005,50,60,0.02,15710,60,0.031,23.55,620.95
2,0.005,50,60,0.02,15711,60,0.032916667,23.18333333,620.9666667
2,0.005,50,60,0.02,15712,60,0.03475,22.81666667,620.9833333
2,0.005,50,60,0.02,15713,60,0.03575,23.35,621
2,0.005,50,60,0.02,15714,60,0.038333333,23.83333333,621.0166667
2,0.005,50,60,0.02,15715,60,0.039,23.46666667,621.0333333
3,0.005,50,60,0.02,15929,60,0.027,25.13333333,615.25
2,0.005,50,60,0.02,15716,60,0.040916667,23.15,621.05
2,0.005,50,60,0.02,15717,60,0.040833333,24.43333333,621.0666667
3,0.005,50,60,0.02,15930,60,0.02775,24.71666667,615.2833333
2,0.005,50,60,0.02,15718,60,0.041666667,25.76666667,621.1
3,0.005,50,60,0.02,15931,60,0.029333333,24.3,615.3
2,0.005,50,60,0.02,15719,60,0.044166667,25.45,621.1166667
3,0.005,50,60,0.02,15932,60,0.026833333,23.75,615.3166667
3,0.005,50,60,0.02,15933,60,0.027416667,24.13333333,615.3333333
2,0.005,50,60,0.02,15720,60,0.041833333,25.08333333,621.1333333
1,0.005,50,60,0.02,595,60,0.034083333,24.25,46.35
3,0.005,50,60,0.02,15934,60,0.0275,24.51666667,615.3666667
2,0.005,50,60,0.02,15721,60,0.043,24.8,621.15
2,0.005,50,60,0.02,15722,60,0.04325,24.46666667,621.1666667
3,0.005,50,60,0.02,15935,60,0.0285,24.1,615.3833333
2,0.005,50,60,0.02,15723,60,0.043083333,24.95,621.2
3,0.005,50,60,0.02,15936,60,0.030333333,23.71666667,615.4
3,0.005,50,60,0.02,15937,60,0.029916667,23.28333333,615.4166667
2,0.005,50,60,0.02,15724,60,0.04425,24.6,621.2166667
3,0.005,50,60,0.02,15938,60,0.0285,22.85,615.45
2,0.005,50,60,0.02,15725,60,0.043,24.23333333,621.2333333
2,0.005,50,60,0.02,15726,60,0.044583333,23.88333333,621.25
3,0.005,50,60,0.02,15939,60,0.031416667,22.53333333,615.4666667
2,0.005,50,60,0.02,15727,60,0.045333333,24.38333333,621.2666667
3,0.005,50,60,0.02,15940,60,0.032916667,22.16666667,615.4833333
2,0.005,50,60,0.02,15728,60,0.04625,23.98333333,621.3
3,0.005,50,60,0.02,15941,60,0.0335,22.65,615.5
2,0.005,50,60,0.02,15729,60,0.046083333,24.43333333,621.3166667
3,0.005,50,60,0.02,15942,60,0.035666667,22.33333333,615.5166667
2,0.005,50,60,0.02,15730,60,0.047583333,24.96666667,621.3333333
3,0.005,50,60,0.02,15943,60,0.03775,22.05,615.5333333
2,0.005,50,60,0.02,15731,60,0.044083333,24.6,621.35
3,0.005,50,60,0.02,15944,60,0.035416667,21.7,615.55
2,0.005,50,60,0.02,15732,60,0.042166667,25.05,621.4166667
3,0.005,50,60,0.02,15945,60,0.035166667,22.95,615.5666667
2,0.005,50,60,0.02,15733,60,0.042416667,24.7,621.45
3,0.005,50,60,0.02,15946,60,0.035333333,22.6,615.5833333
2,0.005,50,60,0.02,15734,60,0.044,24.33333333,621.4833333
2,0.005,50,60,0.02,15735,60,0.043583333,23.95,621.5333333
2,0.005,50,60,0.02,15736,60,0.044333333,24.43333333,621.6
2,0.005,50,60,0.02,15737,60,0.0425,23.98333333,621.6666667
2,0.005,50,60,0.02,15738,60,0.040833333,24.31666667,621.7
2,0.005,50,60,0.02,15739,60,0.034583333,23.83333333,621.75
2,0.005,50,60,0.02,15740,60,0.03775,23.5,621.7833333
2,0.005,50,60,0.02,15741,60,0.035583333,23.06666667,621.8333333
2,0.005,50,60,0.02,15742,60,0.036,23.5,621.8666667
2,0.005,50,60,0.02,15743,60,0.031583333,23.91666667,621.9
2,0.005,50,60,0.02,15744,60,0.03125,24.31666667,621.9333333
2,0.005,50,60,0.02,15745,60,0.03125,23.93333333,621.9666667
2,0.005,50,60,0.02,15746,60,0.031166667,23.5,622
2,0.005,50,60,0.02,15747,60,0.032333333,23.88333333,622.0333333
2,0.005,50,60,0.02,15748,60,0.028583333,23.38333333,622.0666667
2,0.005,50,60,0.02,15749,60,0.028083333,23.76666667,622.1
2,0.005,50,60,0.02,15750,60,0.027166667,25,622.15
2,0.005,50,60,0.02,15751,60,0.025166667,24.48333333,622.1833333
2,0.005,50,60,0.02,15752,60,0.026916667,24.1,622.2
2,0.005,50,60,0.02,15753,60,0.028,25.36666667,622.2333333
2,0.005,50,60,0.02,15754,60,0.0285,26.58333333,622.25
2,0.005,50,60,0.02,15755,60,0.028166667,26.11666667,622.2666667
2,0.005,50,60,0.02,15756,60,0.028416667,26.55,622.2833333
2,0.005,50,60,0.02,15757,60,0.030416667,26.98333333,622.3
2,0.005,50,60,0.02,15758,60,0.029,26.56666667,622.35
2,0.005,50,60,0.02,15759,60,0.029166667,26.1,622.3666667
2,0.005,50,60,0.02,15760,60,0.0275,25.68333333,622.4
2,0.005,50,60,0.02,15761,60,0.028833333,25.25,622.4166667
2,0.005,50,60,0.02,15762,60,0.028916667,24.85,622.45
2,0.005,50,60,0.02,15763,60,0.031,24.41666667,622.4666667
2,0.005,50,60,0.02,15764,60,0.030666667,24,622.4833333
2,0.005,50,60,0.02,15765,60,0.0315,26.13333333,622.5166667
2,0.005,50,60,0.02,15766,60,0.0305,25.73333333,622.5333333
2,0.005,50,60,0.02,15767,60,0.030166667,25.3,622.5666667
2,0.005,50,60,0.02,15768,60,0.030833333,24.93333333,622.5833333
2,0.005,50,60,0.02,15769,60,0.032,24.58333333,622.6166667
1,0.005,50,60,0.02,596,60,0.032083333,23.75,46.36666667
2,0.005,50,60,0.02,15770,60,0.0305,24.15,622.65
2,0.005,50,60,0.02,15771,60,0.03,23.76666667,622.7166667
2,0.005,50,60,0.02,15772,60,0.030333333,23.31666667,622.75
2,0.005,50,60,0.02,15773,60,0.03075,24.6,622.7666667
2,0.005,50,60,0.02,15774,60,0.031666667,25.03333333,622.7833333
2,0.005,50,60,0.02,15775,60,0.02925,24.61666667,622.8333333
2,0.005,50,60,0.02,15776,60,0.0295,25.88333333,622.9
2,0.005,50,60,0.02,15777,60,0.031666667,25.51666667,622.9333333
2,0.005,50,60,0.02,15778,60,0.03325,25.13333333,622.9666667
2,0.005,50,60,0.02,15779,60,0.032333333,24.68333333,623.0166667
2,0.005,50,60,0.02,15780,60,0.032,24.28333333,623.05
2,0.005,50,60,0.02,15781,60,0.032333333,23.91666667,623.0833333
2,0.005,50,60,0.02,15782,60,0.032666667,24.33333333,623.1166667
2,0.005,50,60,0.02,15783,60,0.031916667,23.95,623.1666667
2,0.005,50,60,0.02,15784,60,0.03575,23.65,623.2
2,0.005,50,60,0.02,15785,60,0.035583333,24.08333333,623.2333333
2,0.005,50,60,0.02,15786,60,0.036083333,23.76666667,623.2666667
2,0.005,50,60,0.02,15787,60,0.033166667,24.15,623.3166667
2,0.005,50,60,0.02,15788,60,0.033166667,23.78333333,623.35
2,0.005,50,60,0.02,15789,60,0.034,23.43333333,623.3833333
2,0.005,50,60,0.02,15790,60,0.033,23.01666667,623.4333333
2,0.005,50,60,0.02,15791,60,0.033583333,24.33333333,623.4666667
2,0.005,50,60,0.02,15792,60,0.031416667,24.73333333,623.5166667
2,0.005,50,60,0.02,15793,60,0.032,24.36666667,623.5666667
2,0.005,50,60,0.02,15794,60,0.029,24.05,623.6
2,0.005,50,60,0.02,15795,60,0.029916667,24.53333333,623.6333333
2,0.005,50,60,0.02,15796,60,0.030166667,24.1,623.6666667
2,0.005,50,60,0.02,15797,60,0.027333333,23.75,623.7166667
2,0.005,50,60,0.02,15798,60,0.029333333,23.43333333,623.75
2,0.005,50,60,0.02,15799,60,0.029666667,24.73333333,623.8
2,0.005,50,60,0.02,15800,60,0.029333333,24.35,623.8333333
2,0.005,50,60,0.02,15801,60,0.029666667,24.01666667,623.8666667
2,0.005,50,60,0.02,15802,60,0.028083333,24.43333333,623.9
2,0.005,50,60,0.02,15803,60,0.028166667,24.1,623.9333333
2,0.005,50,60,0.02,15804,60,0.026333333,25.31666667,623.9833333
2,0.005,50,60,0.02,15805,60,0.025916667,24.9,624.0333333
2,0.005,50,60,0.02,15806,60,0.025833333,24.46666667,624.0833333
2,0.005,50,60,0.02,15807,60,0.025,24,624.1333333
2,0.005,50,60,0.02,15808,60,0.023166667,23.53333333,624.2166667
2,0.005,50,60,0.02,15809,60,0.022833333,23.1,624.2833333
2,0.005,50,60,0.02,15810,60,0.025,22.68333333,624.3333333
3,0.005,50,60,0.02,15947,60,0.036083333,22.28333333,615.6
2,0.005,50,60,0.02,15811,60,0.026166667,22.25,624.3666667
2,0.005,50,60,0.02,15812,60,0.025583333,21.78333333,624.4166667
3,0.005,50,60,0.02,15948,60,0.03475,22.66666667,615.6333333
2,0.005,50,60,0.02,15813,60,0.024583333,21.3,624.5
3,0.005,50,60,0.02,15949,60,0.035416667,23.1,615.65
2,0.005,50,60,0.02,15814,60,0.024,20.81666667,624.5166667
3,0.005,50,60,0.02,15950,60,0.037833333,23.63333333,615.6666667
2,0.005,50,60,0.02,15815,60,0.025,20.38333333,624.5333333
3,0.005,50,60,0.02,15951,60,0.038333333,23.26666667,615.6833333
2,0.005,50,60,0.02,15816,60,0.024,19.9,624.5666667
3,0.005,50,60,0.02,15952,60,0.037083333,24.55,615.7
2,0.005,50,60,0.02,15817,60,0.025833333,19.53333333,624.5833333
3,0.005,50,60,0.02,15953,60,0.03875,24.23333333,615.7333333
2,0.005,50,60,0.02,15818,60,0.027166667,19.93333333,624.6
3,0.005,50,60,0.02,15954,60,0.03825,23.83333333,615.75
2,0.005,50,60,0.02,15819,60,0.026333333,20.38333333,624.6166667
3,0.005,50,60,0.02,15955,60,0.038833333,24.33333333,615.7666667
2,0.005,50,60,0.02,15820,60,0.0265,20.76666667,624.6333333
3,0.005,50,60,0.02,15956,60,0.04025,24,615.8
2,0.005,50,60,0.02,15821,60,0.025,22.81666667,624.6666667
3,0.005,50,60,0.02,15957,60,0.039083333,23.63333333,615.8166667
2,0.005,50,60,0.02,15822,60,0.025166667,23.25,624.6833333
3,0.005,50,60,0.02,15958,60,0.038583333,24.96666667,615.8666667
2,0.005,50,60,0.02,15823,60,0.025333333,22.78333333,624.7
3,0.005,50,60,0.02,15959,60,0.039,24.63333333,615.8833333
3,0.005,50,60,0.02,15960,60,0.037916667,24.28333333,615.9
2,0.005,50,60,0.02,15824,60,0.024666667,24.06666667,624.7333333
3,0.005,50,60,0.02,15961,60,0.035916667,23.9,615.9166667
3,0.005,50,60,0.02,15962,60,0.036666667,23.58333333,615.9333333
2,0.005,50,60,0.02,15825,60,0.023416667,23.66666667,624.7666667
2,0.005,50,60,0.02,15826,60,0.024583333,23.26666667,624.8
3,0.005,50,60,0.02,15963,60,0.035833333,24.05,615.95
2,0.005,50,60,0.02,15827,60,0.028,22.95,624.8166667
3,0.005,50,60,0.02,15964,60,0.035333333,23.65,615.9666667
2,0.005,50,60,0.02,15828,60,0.028416667,22.58333333,624.8333333
3,0.005,50,60,0.02,15965,60,0.034916667,24.08333333,615.9833333
1,0.005,50,60,0.02,597,60,0.03175,24.15,46.4
2,0.005,50,60,0.02,15829,60,0.027,22.98333333,624.85
3,0.005,50,60,0.02,15966,60,0.03275,24.5,616.0166667
2,0.005,50,60,0.02,15830,60,0.028666667,22.66666667,624.8666667
3,0.005,50,60,0.02,15967,60,0.032916667,25,616.0333333
2,0.005,50,60,0.02,15831,60,0.029166667,22.26666667,624.9
3,0.005,50,60,0.02,15968,60,0.03125,25.33333333,616.1
2,0.005,50,60,0.02,15832,60,0.02975,21.9,624.9333333
3,0.005,50,60,0.02,15969,60,0.027166667,24.9,616.1333333
2,0.005,50,60,0.02,15833,60,0.029666667,22.36666667,624.95
3,0.005,50,60,0.02,15970,60,0.029083333,24.5,616.15
2,0.005,50,60,0.02,15834,60,0.03075,22,624.9666667
3,0.005,50,60,0.02,15971,60,0.029083333,24.15,616.1666667
2,0.005,50,60,0.02,15835,60,0.02975,22.4,625.0166667
3,0.005,50,60,0.02,15972,60,0.02975,23.76666667,616.1833333
2,0.005,50,60,0.02,15836,60,0.0315,22.85,625.0333333
3,0.005,50,60,0.02,15973,60,0.030416667,25.08333333,616.2166667
2,0.005,50,60,0.02,15837,60,0.030583333,23.3,625.0666667
3,0.005,50,60,0.02,15974,60,0.030916667,24.7,616.25
2,0.005,50,60,0.02,15838,60,0.031416667,22.93333333,625.0833333
3,0.005,50,60,0.02,15975,60,0.0295,25.1,616.2833333
3,0.005,50,60,0.02,15976,60,0.031166667,27.2,616.3166667
2,0.005,50,60,0.02,15839,60,0.031666667,22.58333333,625.1
3,0.005,50,60,0.02,15977,60,0.031166667,26.75,616.35
2,0.005,50,60,0.02,15840,60,0.029916667,22.2,625.1333333
3,0.005,50,60,0.02,15978,60,0.030333333,26.28333333,616.4
2,0.005,50,60,0.02,15841,60,0.029166667,22.65,625.15
3,0.005,50,60,0.02,15979,60,0.03125,25.86666667,616.4333333
2,0.005,50,60,0.02,15842,60,0.031416667,23.1,625.1833333
3,0.005,50,60,0.02,15980,60,0.031416667,26.26666667,616.4666667
2,0.005,50,60,0.02,15843,60,0.031083333,22.71666667,625.2166667
3,0.005,50,60,0.02,15981,60,0.031583333,26.7,616.5
2,0.005,50,60,0.02,15844,60,0.030916667,23.1,625.25
3,0.005,50,60,0.02,15982,60,0.030916667,26.25,616.55
2,0.005,50,60,0.02,15845,60,0.031166667,22.63333333,625.2666667
3,0.005,50,60,0.02,15983,60,0.029416667,25.8,616.6
2,0.005,50,60,0.02,15846,60,0.03125,22.2,625.2833333
3,0.005,50,60,0.02,15984,60,0.027,25.36666667,616.6333333
2,0.005,50,60,0.02,15847,60,0.030666667,21.76666667,625.3166667
3,0.005,50,60,0.02,15985,60,0.02475,24.88333333,616.6666667
2,0.005,50,60,0.02,15848,60,0.03025,21.38333333,625.3333333
3,0.005,50,60,0.02,15986,60,0.024833333,24.4,616.7166667
1,0.005,50,60,0.02,598,60,0.031166667,24.56666667,46.41666667
2,0.005,50,60,0.02,15849,60,0.032333333,21.01666667,625.35
3,0.005,50,60,0.02,15987,60,0.022916667,25.6,616.75
2,0.005,50,60,0.02,15850,60,0.03275,21.48333333,625.3666667
3,0.005,50,60,0.02,15988,60,0.02325,25.11666667,616.8
2,0.005,50,60,0.02,15851,60,0.032166667,21.88333333,625.3833333
3,0.005,50,60,0.02,15989,60,0.023583333,25.56666667,616.8666667
2,0.005,50,60,0.02,15852,60,0.032,23.13333333,625.4166667
3,0.005,50,60,0.02,15990,60,0.024333333,25.98333333,616.9333333
2,0.005,50,60,0.02,15853,60,0.032,23.53333333,625.4333333
3,0.005,50,60,0.02,15991,60,0.0245,26.4,616.9666667
2,0.005,50,60,0.02,15854,60,0.032,23.15,625.45
3,0.005,50,60,0.02,15992,60,0.026,27.61666667,616.9833333
2,0.005,50,60,0.02,15855,60,0.032833333,22.73333333,625.4666667
3,0.005,50,60,0.02,15993,60,0.02725,28.03333333,617.0333333
2,0.005,50,60,0.02,15856,60,0.03375,22.36666667,625.4833333
3,0.005,50,60,0.02,15994,60,0.027083333,27.56666667,617.05
2,0.005,50,60,0.02,15857,60,0.035083333,22.76666667,625.5
3,0.005,50,60,0.02,15995,60,0.027333333,27.08333333,617.0833333
2,0.005,50,60,0.02,15858,60,0.03525,23.18333333,625.5333333
3,0.005,50,60,0.02,15996,60,0.026,26.61666667,617.1
3,0.005,50,60,0.02,15997,60,0.027583333,26.18333333,617.1166667
2,0.005,50,60,0.02,15859,60,0.033416667,22.71666667,625.5666667
3,0.005,50,60,0.02,15998,60,0.027333333,25.73333333,617.1333333
2,0.005,50,60,0.02,15860,60,0.033416667,23.1,625.6
3,0.005,50,60,0.02,15999,60,0.028166667,25.31666667,617.15
2,0.005,50,60,0.02,15861,60,0.03475,22.66666667,625.6333333
3,0.005,50,60,0.02,16000,60,0.029833333,24.96666667,617.1833333
2,0.005,50,60,0.02,15862,60,0.034083333,23.06666667,625.6833333
3,0.005,50,60,0.02,16001,60,0.031666667,24.6,617.2166667
2,0.005,50,60,0.02,15863,60,0.033083333,23.45,625.75
3,0.005,50,60,0.02,16002,60,0.030666667,24.96666667,617.25
2,0.005,50,60,0.02,15864,60,0.035,23.9,625.7833333
3,0.005,50,60,0.02,16003,60,0.033166667,25.46666667,617.2666667
2,0.005,50,60,0.02,15865,60,0.035833333,24.36666667,625.8166667
3,0.005,50,60,0.02,16004,60,0.034333333,25.01666667,617.2833333
2,0.005,50,60,0.02,15866,60,0.034333333,23.91666667,625.85
3,0.005,50,60,0.02,16005,60,0.034583333,24.58333333,617.3166667
2,0.005,50,60,0.02,15867,60,0.0355,23.51666667,625.8833333
3,0.005,50,60,0.02,16006,60,0.03275,24.13333333,617.3333333
2,0.005,50,60,0.02,15868,60,0.031416667,23.11666667,625.9166667
3,0.005,50,60,0.02,16007,60,0.032666667,23.68333333,617.3666667
2,0.005,50,60,0.02,15869,60,0.03275,22.73333333,625.95
3,0.005,50,60,0.02,16008,60,0.033333333,24.95,617.3833333
2,0.005,50,60,0.02,15870,60,0.029916667,23.16666667,625.9833333
3,0.005,50,60,0.02,16009,60,0.03475,24.58333333,617.4
2,0.005,50,60,0.02,15871,60,0.03075,22.75,626.0166667
3,0.005,50,60,0.02,16010,60,0.036666667,25.1,617.4333333
2,0.005,50,60,0.02,15872,60,0.030916667,23.16666667,626.0333333
3,0.005,50,60,0.02,16011,60,0.037333333,24.75,617.45
2,0.005,50,60,0.02,15873,60,0.029833333,23.51666667,626.05
3,0.005,50,60,0.02,16012,60,0.038833333,24.43333333,617.4666667
2,0.005,50,60,0.02,15874,60,0.02975,23.08333333,626.0666667
3,0.005,50,60,0.02,16013,60,0.040333333,24.06666667,617.4833333
2,0.005,50,60,0.02,15875,60,0.031666667,23.51666667,626.0833333
3,0.005,50,60,0.02,16014,60,0.040833333,23.73333333,617.5
2,0.005,50,60,0.02,15876,60,0.028666667,23.03333333,626.1166667
3,0.005,50,60,0.02,16015,60,0.041,23.38333333,617.5166667
2,0.005,50,60,0.02,15877,60,0.029916667,23.48333333,626.1333333
3,0.005,50,60,0.02,16016,60,0.040833333,23.03333333,617.5333333
2,0.005,50,60,0.02,15878,60,0.030833333,23.1,626.15
3,0.005,50,60,0.02,16017,60,0.0395,22.63333333,617.55
2,0.005,50,60,0.02,15879,60,0.031416667,23.46666667,626.1666667
3,0.005,50,60,0.02,16018,60,0.041,23.1,617.5666667
2,0.005,50,60,0.02,15880,60,0.031416667,23.06666667,626.2166667
3,0.005,50,60,0.02,16019,60,0.041166667,22.75,617.6
